# Pathway	SRR5983438.clean.concat_Abundance
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Anaerostipes.s__Anaerostipes_hadrus	134.8142146355
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Collinsella.s__Collinsella_aerofaciens	67.6919931403
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Lachnospira.s__Lachnospira_pectinoschiza	47.8571353356
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Eubacterium.s__Eubacterium_hallii	39.1082978032
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Escherichia.s__Escherichia_coli	38.7314043811
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Bacteroides.s__Bacteroides_fragilis	32.7037058394
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Eubacterium.s__Eubacterium_eligens	28.2581796865
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Bacteroides.s__Bacteroides_cellulosilyticus	26.4865142487
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Flavonifractor.s__Flavonifractor_plautii	18.3497443803
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Roseburia.s__Roseburia_faecis	17.2013426810
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Roseburia.s__Roseburia_hominis	14.3509501395
CITRULBIO-PWY: L-citrulline biosynthesis	2749.9830553035
CITRULBIO-PWY: L-citrulline biosynthesis|unclassified	111.4534181939
CITRULBIO-PWY: L-citrulline biosynthesis|g__Alistipes.s__Alistipes_finegoldii	103.2592135196
CITRULBIO-PWY: L-citrulline biosynthesis|g__Alistipes.s__Alistipes_onderdonkii	26.4189102489
GLUTORN-PWY: L-ornithine biosynthesis I	2719.5165444142
GLUTORN-PWY: L-ornithine biosynthesis I|g__Blautia.s__Ruminococcus_torques	662.6520996936
GLUTORN-PWY: L-ornithine biosynthesis I|g__Blautia.s__Ruminococcus_gnavus	214.4289051385
GLUTORN-PWY: L-ornithine biosynthesis I|unclassified	183.2766111969
GLUTORN-PWY: L-ornithine biosynthesis I|g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum	111.3575385983
GLUTORN-PWY: L-ornithine biosynthesis I|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	101.7367476553
GLUTORN-PWY: L-ornithine biosynthesis I|g__Alistipes.s__Alistipes_finegoldii	98.8118454637
GLUTORN-PWY: L-ornithine biosynthesis I|g__Bifidobacterium.s__Bifidobacterium_longum	84.8675622034
GLUTORN-PWY: L-ornithine biosynthesis I|g__Coprococcus.s__Coprococcus_comes	80.1032726008
GLUTORN-PWY: L-ornithine biosynthesis I|g__Anaerostipes.s__Anaerostipes_hadrus	63.2653465368
GLUTORN-PWY: L-ornithine biosynthesis I|g__Dorea.s__Dorea_longicatena	52.3824026789
GLUTORN-PWY: L-ornithine biosynthesis I|g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	47.2321055624
GLUTORN-PWY: L-ornithine biosynthesis I|g__Lachnospira.s__Lachnospira_pectinoschiza	40.9931263991
GLUTORN-PWY: L-ornithine biosynthesis I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	30.1599082924
GLUTORN-PWY: L-ornithine biosynthesis I|g__Eubacterium.s__Eubacterium_eligens	26.3696733911
GLUTORN-PWY: L-ornithine biosynthesis I|g__Ruminococcaceae_unclassified.s__Clostridium_leptum	24.9560155067
GLUTORN-PWY: L-ornithine biosynthesis I|g__Ruminococcus.s__Ruminococcus_lactaris	24.6826057413
GLUTORN-PWY: L-ornithine biosynthesis I|g__Collinsella.s__Collinsella_aerofaciens	24.5027856622
GLUTORN-PWY: L-ornithine biosynthesis I|g__Roseburia.s__Roseburia_faecis	19.3475142384
GLUTORN-PWY: L-ornithine biosynthesis I|g__Escherichia.s__Escherichia_coli	16.5066953430
GLUTORN-PWY: L-ornithine biosynthesis I|g__Blautia.s__Blautia_sp_CAG_52	14.5740230904
GLUTORN-PWY: L-ornithine biosynthesis I|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	13.6135840416
GLUTORN-PWY: L-ornithine biosynthesis I|g__Eisenbergiella.s__Eisenbergiella_massiliensis	11.3294988781
GLUTORN-PWY: L-ornithine biosynthesis I|g__Parasutterella.s__Parasutterella_excrementihominis	6.5056383159
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	2712.4237042438
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_xylanisolvens	190.9322110859
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_caccae	182.9907269749
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Parabacteroides.s__Parabacteroides_distasonis	121.7907022626
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_ovatus	89.3905612985
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_fragilis	51.2933531565
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|unclassified	49.5125300157
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_uniformis	46.5988862694
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_thetaiotaomicron	42.7088235251
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_cellulosilyticus	22.4052317283
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	2662.4282130503
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Bacteroides.s__Bacteroides_dorei	904.9612421880
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Bacteroides.s__Bacteroides_stercoris	525.8887892949
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Parabacteroides.s__Parabacteroides_distasonis	112.3977673545
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|unclassified	104.7749362052
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Coprococcus.s__Coprococcus_comes	62.0884857121
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Bacteroides.s__Bacteroides_fragilis	47.2280736532
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Odoribacter.s__Odoribacter_splanchnicus	29.9733328349
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	28.6521640460
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Bacteroides.s__Bacteroides_cellulosilyticus	13.0069672090
PWY-6897: thiamine diphosphate salvage II	2611.5660724471
PWY-6897: thiamine diphosphate salvage II|g__Bacteroides.s__Bacteroides_xylanisolvens	231.0693585826
PWY-6897: thiamine diphosphate salvage II|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	140.6448941048
PWY-6897: thiamine diphosphate salvage II|unclassified	106.6366548027
PWY-6897: thiamine diphosphate salvage II|g__Blautia.s__Ruminococcus_torques	103.8444490785
PWY-6897: thiamine diphosphate salvage II|g__Bacteroides.s__Bacteroides_ovatus	66.5836403741
PWY-6897: thiamine diphosphate salvage II|g__Bacteroides.s__Bacteroides_uniformis	39.9506026859
PWY-6897: thiamine diphosphate salvage II|g__Dorea.s__Dorea_longicatena	31.2209048301
PWY-6897: thiamine diphosphate salvage II|g__Bacteroides.s__Bacteroides_fragilis	27.7825691639
PWY-6897: thiamine diphosphate salvage II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	25.7576406402
PWY-6897: thiamine diphosphate salvage II|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	21.1423351344
PWY-6901: superpathway of glucose and xylose degradation	2611.5400477692
PWY-6901: superpathway of glucose and xylose degradation|unclassified	138.4770539895
PWY-6901: superpathway of glucose and xylose degradation|g__Bacteroides.s__Bacteroides_fragilis	45.0196696789
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	2603.7126306923
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_stercoris	474.8137253272
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_caccae	182.4888783172
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_xylanisolvens	166.6181649875
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Parabacteroides.s__Parabacteroides_distasonis	124.1406628848
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	70.3744333469
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|unclassified	66.1957669691
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	49.9439844283
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	48.7251824408
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_fragilis	33.9695512623
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_cellulosilyticus	30.8006156098
HISDEG-PWY: L-histidine degradation I	2532.0823233308
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_dorei	775.4277578033
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_stercoris	426.4907572384
HISDEG-PWY: L-histidine degradation I|g__Alistipes.s__Alistipes_putredinis	204.0841425055
HISDEG-PWY: L-histidine degradation I|g__Parabacteroides.s__Parabacteroides_distasonis	113.0560628055
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_fragilis	110.8997567104
HISDEG-PWY: L-histidine degradation I|g__Parabacteroides.s__Parabacteroides_merdae	110.2035105025
HISDEG-PWY: L-histidine degradation I|g__Alistipes.s__Alistipes_finegoldii	78.3183812761
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_ovatus	57.4919388158
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_uniformis	54.4402786320
HISDEG-PWY: L-histidine degradation I|g__Acidaminococcus.s__Acidaminococcus_intestini	50.5999515494
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	43.9738056192
HISDEG-PWY: L-histidine degradation I|unclassified	27.9748589766
HISDEG-PWY: L-histidine degradation I|g__Alistipes.s__Alistipes_onderdonkii	22.6774770945
HISDEG-PWY: L-histidine degradation I|g__Odoribacter.s__Odoribacter_splanchnicus	22.0184001606
HISDEG-PWY: L-histidine degradation I|g__Alistipes.s__Alistipes_shahii	21.7802120307
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_cellulosilyticus	6.9127081817
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_xylanisolvens	3.0696261130
PWY-7208: superpathway of pyrimidine nucleobases salvage	2516.8298428086
PWY-7208: superpathway of pyrimidine nucleobases salvage|unclassified	103.8149269097
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	36.6945230891
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Collinsella.s__Collinsella_aerofaciens	27.4906547698
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Bacteroides.s__Bacteroides_cellulosilyticus	24.4875900948
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	20.8632708155
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Bilophila.s__Bilophila_wadsworthia	9.8204186338
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Bacteroides.s__Bacteroides_fragilis	1.6299769706
PENTOSE-P-PWY: pentose phosphate pathway	2495.0578493809
PENTOSE-P-PWY: pentose phosphate pathway|g__Bacteroides.s__Bacteroides_xylanisolvens	205.3901686326
PENTOSE-P-PWY: pentose phosphate pathway|g__Parabacteroides.s__Parabacteroides_distasonis	124.1412241314
PENTOSE-P-PWY: pentose phosphate pathway|unclassified	108.5286195341
PENTOSE-P-PWY: pentose phosphate pathway|g__Bacteroides.s__Bacteroides_fragilis	42.1235987345
PENTOSE-P-PWY: pentose phosphate pathway|g__Bacteroides.s__Bacteroides_cellulosilyticus	25.0483689501
PENTOSE-P-PWY: pentose phosphate pathway|g__Escherichia.s__Escherichia_coli	10.4543107658
PWY-4984: urea cycle	2458.2524824965
PWY-4984: urea cycle|g__Alistipes.s__Alistipes_finegoldii	97.2352062035
PWY-4984: urea cycle|unclassified	81.1556375205
PWY-4984: urea cycle|g__Alistipes.s__Alistipes_onderdonkii	29.1929202807
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	2431.8055215584
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_dorei	957.9279149277
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_xylanisolvens	271.7442537179
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_caccae	189.9051316421
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Parabacteroides.s__Parabacteroides_distasonis	117.9513166847
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	106.4043158544
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	56.0866719809
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	32.5131422594
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Odoribacter.s__Odoribacter_splanchnicus	27.4546536955
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_cellulosilyticus	22.4597531789
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_fragilis	5.8624035743
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Parasutterella.s__Parasutterella_excrementihominis	5.7211784914
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	2431.8055215584
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_dorei	957.9279149277
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_xylanisolvens	271.7442537179
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_caccae	189.9051316421
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Parabacteroides.s__Parabacteroides_distasonis	117.9513166847
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	106.4043158544
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	56.0866719809
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	32.5131422594
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Odoribacter.s__Odoribacter_splanchnicus	27.4546536955
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_cellulosilyticus	22.4597531789
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_fragilis	5.8624035743
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Parasutterella.s__Parasutterella_excrementihominis	5.7211784914
PWY-5030: L-histidine degradation III	2430.2473957937
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_dorei	784.1429519125
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_stercoris	427.4032208357
PWY-5030: L-histidine degradation III|g__Alistipes.s__Alistipes_putredinis	176.2507079213
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_fragilis	92.3326439679
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_xylanisolvens	62.5670397178
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_ovatus	62.0782113555
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_uniformis	55.7135594397
PWY-5030: L-histidine degradation III|g__Alistipes.s__Alistipes_finegoldii	49.1344299086
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_thetaiotaomicron	47.2359910129
PWY-5030: L-histidine degradation III|unclassified	32.1111035068
PWY-5030: L-histidine degradation III|g__Alistipes.s__Alistipes_onderdonkii	26.1355179605
PWY-5030: L-histidine degradation III|g__Alistipes.s__Alistipes_shahii	23.5998738998
GLUCONEO-PWY: gluconeogenesis I	2380.7922075133
GLUCONEO-PWY: gluconeogenesis I|unclassified	166.1855806231
GLUCONEO-PWY: gluconeogenesis I|g__Bacteroides.s__Bacteroides_fragilis	46.8452536494
GLUCONEO-PWY: gluconeogenesis I|g__Bacteroides.s__Bacteroides_cellulosilyticus	8.4206403861
RHAMCAT-PWY: L-rhamnose degradation I	2351.9807111969
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_dorei	780.1821524605
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_ovatus	293.0849787652
RHAMCAT-PWY: L-rhamnose degradation I|g__Blautia.s__Ruminococcus_gnavus	289.7388991712
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_xylanisolvens	206.8261244789
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_caccae	164.5127596206
RHAMCAT-PWY: L-rhamnose degradation I|unclassified	72.6998859332
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_fragilis	69.0055995935
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	62.8608933145
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_uniformis	56.8134399360
RHAMCAT-PWY: L-rhamnose degradation I|g__Eubacterium.s__Eubacterium_eligens	21.8817512294
RHAMCAT-PWY: L-rhamnose degradation I|g__Eisenbergiella.s__Eisenbergiella_massiliensis	13.6161885096
RHAMCAT-PWY: L-rhamnose degradation I|g__Roseburia.s__Roseburia_hominis	13.3742855028
RHAMCAT-PWY: L-rhamnose degradation I|g__Escherichia.s__Escherichia_coli	13.3359894196
RHAMCAT-PWY: L-rhamnose degradation I|g__Roseburia.s__Roseburia_faecis	9.6794155902
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_cellulosilyticus	9.0113203699
PWY-6527: stachyose degradation	2348.0142908872
PWY-6527: stachyose degradation|g__Blautia.s__Ruminococcus_torques	493.4523344689
PWY-6527: stachyose degradation|g__Blautia.s__Ruminococcus_gnavus	284.2597438957
PWY-6527: stachyose degradation|unclassified	200.4681603159
PWY-6527: stachyose degradation|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	53.0536898648
PWY-6527: stachyose degradation|g__Dorea.s__Dorea_longicatena	47.2038183460
PWY-6527: stachyose degradation|g__Bifidobacterium.s__Bifidobacterium_longum	45.6156897494
PWY-6527: stachyose degradation|g__Roseburia.s__Roseburia_faecis	28.3482157532
PWY-6527: stachyose degradation|g__Roseburia.s__Roseburia_hominis	19.3478984841
PWY-6527: stachyose degradation|g__Eisenbergiella.s__Eisenbergiella_massiliensis	15.3348837705
PWY-6527: stachyose degradation|g__Escherichia.s__Escherichia_coli	11.9771504103
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)	2307.9265430766
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Blautia.s__Ruminococcus_torques	252.6994561889
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Bacteroides.s__Bacteroides_xylanisolvens	198.9976278250
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Blautia.s__Ruminococcus_gnavus	190.7388909753
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	148.7881544741
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|unclassified	94.3612399115
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Anaerostipes.s__Anaerostipes_hadrus	88.4996209075
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Bacteroides.s__Bacteroides_ovatus	65.0072311751
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Dorea.s__Dorea_longicatena	59.4813874797
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Coprococcus.s__Coprococcus_comes	52.5631830177
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Lachnospira.s__Lachnospira_pectinoschiza	47.3524901482
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Collinsella.s__Collinsella_aerofaciens	38.1457440483
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	35.6816616543
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Bacteroides.s__Bacteroides_uniformis	33.2680535302
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Bacteroides.s__Bacteroides_fragilis	29.8718439699
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	29.0429537707
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Roseburia.s__Roseburia_faecis	23.3668565026
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Dorea.s__Dorea_formicigenerans	2.6025457201
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Parasutterella.s__Parasutterella_excrementihominis	0.9056169754
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	2285.9160527750
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|unclassified	143.1591335889
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	67.2832860259
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	42.1814869836
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_fragilis	14.2220745953
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_cellulosilyticus	8.9604413976
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II	2276.7163842758
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	156.9142397365
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II|unclassified	49.8478476817
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis	48.0766576248
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II|g__Bacteroides.s__Bacteroides_fragilis	35.1965811019
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II|g__Bacteroides.s__Bacteroides_xylanisolvens	12.8605164674
ANAEROFRUCAT-PWY: homolactic fermentation	2236.7594947062
ANAEROFRUCAT-PWY: homolactic fermentation|unclassified	141.7194053614
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I	2226.9553889861
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Blautia.s__Ruminococcus_torques	643.3149840907
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum	181.9301387829
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Anaerostipes.s__Anaerostipes_hadrus	127.7126622490
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Bifidobacterium.s__Bifidobacterium_longum	88.2594641395
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|unclassified	86.4713801970
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Coprococcus.s__Coprococcus_comes	66.3349709837
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	51.7063050515
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Collinsella.s__Collinsella_aerofaciens	34.4374046764
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Eubacterium.s__Eubacterium_hallii	27.9199603408
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Ruminococcus.s__Ruminococcus_lactaris	27.8311159942
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Roseburia.s__Roseburia_hominis	22.1190393989
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Blautia.s__Blautia_obeum	18.5054651945
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Flavonifractor.s__Flavonifractor_plautii	14.8966077348
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Dorea.s__Dorea_formicigenerans	9.2764282520
PWY-5100: pyruvate fermentation to acetate and lactate II	2226.9553889861
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Blautia.s__Ruminococcus_torques	643.3149840907
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum	181.9301387829
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Anaerostipes.s__Anaerostipes_hadrus	127.7126622490
PWY-5100: pyruvate fermentation to acetate and lactate II|unclassified	123.5119342708
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Bifidobacterium.s__Bifidobacterium_longum	88.2594641395
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Coprococcus.s__Coprococcus_comes	66.3349709837
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	51.7063050515
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Collinsella.s__Collinsella_aerofaciens	34.4374046764
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Eubacterium.s__Eubacterium_hallii	29.3587316979
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Ruminococcus.s__Ruminococcus_lactaris	27.8311159942
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Roseburia.s__Roseburia_hominis	22.1190393989
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Blautia.s__Blautia_obeum	18.5054651945
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Flavonifractor.s__Flavonifractor_plautii	14.8966077348
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Dorea.s__Dorea_formicigenerans	9.2764282520
PWY-6628: superpathway of L-phenylalanine biosynthesis	2213.9216242729
